INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (5, 'Elizabeth Pines', 'Suite 666', 1049, 'pet-friendly', 'forward.jpg', 2, 2, 'single', NULL, 1926.9, '2025-01-14', '24 months', 'any', 'yes', 'yes', 'no', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (754, 'Lindsey Gateway', 'Apt. 966', 1546, 'cozy room', 'final.jpg', 3, 2, 'sharing', 2.0, 2405.61, '2024-02-12', '12 months', 'any', 'any', 'no', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (756, 'Theresa Locks', 'Suite 285', 1138, 'elegant house', 'page.jpg', 2, 2, 'sharing', 5.0, 1445.69, '2024-11-15', '7 months', 'no', 'any', 'yes', 'yes', 'veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (757, 'Warren Center', 'Suite 767', 811, 'elegant house', 'place.jpg', 4, 2, 'single', NULL, 332.14, '2024-04-12', '13 months', 'any', 'any', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (759, 'Johnson Track', 'Apt. 392', 1250, 'pool access', 'trip.jpg', 4, 2, 'sharing', 2.0, 1060.46, '2023-07-02', '11 months', 'any', 'yes', 'no', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (760, 'Stevenson Ford', 'Apt. 750', 2281, 'modern flat', 'garden.jpg', 1, 2, 'single', NULL, 1643.54, '2024-11-24', '12 months', 'any', 'any', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (766, 'Michelle Crest', 'Suite 157', 2871, 'gated community', 'president.jpg', 2, 1, 'sharing', 5.0, 2559.39, '2024-10-19', '19 months', 'no', 'any', 'no', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (767, 'Williams Parkway', 'Suite 853', 601, 'pool access', 'wear.jpg', 4, 2, 'sharing', 3.0, 2930.87, '2023-11-02', '17 months', 'yes', 'any', 'yes', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (768, 'Jackson Fork', 'Suite 894', 1653, 'cozy room', 'crime.jpg', 3, 2, 'sharing', 2.0, 2474.53, '2024-04-23', '10 months', 'no', 'yes', 'yes', 'yes', 'veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (769, 'Irwin Well', 'Apt. 434', 895, 'gated community', 'life.jpg', 3, 1, 'single', NULL, 596.87, '2025-03-14', '17 months', 'no', 'any', 'no', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (771, 'Small Island', 'Apt. 458', 2104, 'cozy room', 'high.jpg', 3, 2, 'single', NULL, 775.44, '2024-08-21', '19 months', 'no', 'no', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (772, 'David Course', 'Apt. 801', 1352, 'modern flat', 'them.jpg', 4, 2, 'single', NULL, 763.05, '2023-09-24', '20 months', 'any', 'any', 'no', 'no', 'veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (775, 'Ramirez Garden', 'Apt. 252', 501, 'apartment with parking', 'sit.jpg', 1, 1, 'single', NULL, 817.09, '2023-06-09', '16 months', 'any', 'any', 'no', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (776, 'Kennedy Junctions', 'Suite 874', 942, 'spacious apartment', 'fact.jpg', 4, 2, 'sharing', 4.0, 631.19, '2024-01-12', '20 months', 'any', 'yes', 'yes', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (777, 'Keith Port', 'Apt. 082', 1180, 'elegant house', 'notice.jpg', 4, 1, 'sharing', 3.0, 2789.03, '2023-10-28', '21 months', 'yes', 'any', 'yes', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (778, 'Morris View', 'Suite 706', 2880, 'pool access', 'service.jpg', 4, 2, 'sharing', 4.0, 2692.96, '2025-03-23', '18 months', 'any', 'any', 'no', 'yes', 'veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (784, 'Obrien Ford', 'Suite 163', 2297, 'spacious apartment', 'southern.jpg', 4, 1, 'sharing', 2.0, 2699.73, '2023-12-22', '22 months', 'any', 'no', 'yes', 'no', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (785, 'Randall Light', 'Apt. 511', 2546, 'pet-friendly', 'even.jpg', 4, 2, 'single', NULL, 1728.42, '2023-09-16', '11 months', 'any', 'any', 'no', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (787, 'Williams Center', 'Suite 158', 1863, 'pet-friendly', 'fly.jpg', 1, 1, 'single', NULL, 1562.92, '2023-07-23', '23 months', 'any', 'any', 'no', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (788, 'Spencer Hill', 'Apt. 630', 762, 'apartment with parking', 'stand.jpg', 1, 2, 'sharing', 5.0, 1635.41, '2025-03-29', '19 months', 'any', 'no', 'no', 'no', 'veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (790, 'Monica Cove', 'Apt. 564', 654, 'pet-friendly', 'level.jpg', 3, 2, 'sharing', 3.0, 2824.74, '2025-03-21', '15 months', 'any', 'any', 'no', 'no', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (792, 'Flowers Lakes', 'Apt. 539', 611, 'pet-friendly', 'cold.jpg', 4, 1, 'sharing', 3.0, 1798.38, '2024-11-09', '17 months', 'any', 'any', 'yes', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (796, 'James Mountain', 'Suite 292', 2366, 'cozy room', 'audience.jpg', 3, 2, 'sharing', 4.0, 2512.51, '2024-01-19', '8 months', 'any', 'any', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (799, 'Adams Neck', 'Suite 556', 2031, 'gated community', 'news.jpg', 4, 2, 'sharing', 5.0, 400.43, '2023-07-28', '23 months', 'any', 'any', 'yes', 'yes', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (801, 'Wong Parkway', 'Apt. 869', 1313, 'pool access', 'laugh.jpg', 2, 2, 'single', NULL, 2611.19, '2024-07-27', '23 months', 'any', 'any', 'yes', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (802, 'Richards Cliff', 'Suite 874', 1382, 'gated community', 'set.jpg', 4, 2, 'single', NULL, 1460.77, '2023-12-30', '18 months', 'any', 'any', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (803, 'Harold Mount', 'Apt. 275', 1510, 'elegant house', 'act.jpg', 4, 2, 'single', NULL, 381.57, '2024-09-28', '10 months', 'any', 'yes', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (804, 'William Plain', 'Apt. 440', 1851, 'gated community', 'for.jpg', 2, 2, 'single', NULL, 2000.11, '2023-11-18', '8 months', 'any', 'yes', 'no', 'yes', 'veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (805, 'Evans Ranch', 'Suite 828', 629, 'modern flat', 'listen.jpg', 2, 1, 'sharing', 4.0, 1026.29, '2023-12-17', '6 months', 'any', 'any', 'yes', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (807, 'Glenn Flat', 'Suite 834', 1293, 'cozy room', 'she.jpg', 3, 2, 'single', NULL, 1915.23, '2023-11-29', '15 months', 'any', 'any', 'yes', 'no', 'non-veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (808, 'Griffin Light', 'Suite 721', 1331, 'spacious apartment', 'deep.jpg', 4, 2, 'sharing', 2.0, 2897.9, '2024-05-31', '23 months', 'any', 'any', 'yes', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (809, 'Michael Pine', 'Suite 131', 2834, 'modern flat', 'any.jpg', 3, 1, 'sharing', 5.0, 1527.75, '2024-07-25', '9 months', 'yes', 'no', 'no', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (813, 'Middleton Mill', 'Apt. 902', 1645, 'gated community', 'people.jpg', 3, 2, 'single', NULL, 1153.5, '2025-01-08', '22 months', 'any', 'any', 'yes', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (818, 'Moore Valley', 'Apt. 449', 2362, 'pet-friendly', 'move.jpg', 4, 1, 'single', NULL, 1020.78, '2025-02-15', '16 months', 'any', 'no', 'no', 'no', 'non-veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (819, 'Hopkins Passage', 'Apt. 669', 2628, 'cozy room', 'natural.jpg', 1, 2, 'single', NULL, 2086.38, '2024-03-10', '9 months', 'no', 'no', 'no', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (820, 'Eric Drive', 'Suite 727', 1582, 'apartment with parking', 'list.jpg', 2, 2, 'sharing', 2.0, 2665.02, '2024-09-12', '14 months', 'yes', 'no', 'no', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (822, 'Jason Plains', 'Apt. 028', 1271, 'cozy room', 'maybe.jpg', 2, 2, 'single', NULL, 1776.09, '2025-03-21', '21 months', 'any', 'no', 'yes', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (823, 'Sierra Garden', 'Apt. 518', 672, 'modern flat', 'certain.jpg', 3, 2, 'sharing', 4.0, 2821.23, '2023-08-12', '21 months', 'no', 'any', 'yes', 'no', 'veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (825, 'Bryant Mills', 'Apt. 278', 1828, 'gated community', 'real.jpg', 3, 1, 'sharing', 5.0, 1265.48, '2025-03-08', '11 months', 'any', 'yes', 'no', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (828, 'Cristina Fall', 'Suite 138', 1241, 'apartment with parking', 'argue.jpg', 2, 2, 'single', NULL, 2200.94, '2024-06-06', '15 months', 'any', 'no', 'no', 'no', 'non-veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (829, 'Hicks Field', 'Apt. 145', 1928, 'pool access', 'per.jpg', 2, 1, 'single', NULL, 1282.21, '2023-11-17', '22 months', 'any', 'any', 'yes', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (830, 'Alvin Inlet', 'Suite 180', 1324, 'gated community', 'may.jpg', 3, 1, 'single', NULL, 324.76, '2025-02-22', '23 months', 'any', 'any', 'yes', 'yes', 'veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (834, 'Brenda Valleys', 'Suite 382', 814, 'apartment with parking', 'begin.jpg', 4, 1, 'sharing', 4.0, 1943.46, '2024-09-12', '17 months', 'any', 'no', 'yes', 'no', 'veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (835, 'Page Ferry', 'Suite 657', 2624, 'cozy room', 'hear.jpg', 2, 2, 'single', NULL, 2214.12, '2024-01-05', '21 months', 'any', 'no', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (836, 'Mccarty Gateway', 'Suite 066', 764, 'gym facility', 'mention.jpg', 4, 1, 'single', NULL, 2961.59, '2025-04-08', '24 months', 'any', 'any', 'no', 'no', 'veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (837, 'Nichole Corner', 'Suite 486', 2695, 'spacious apartment', 'response.jpg', 3, 2, 'sharing', 2.0, 873.96, '2024-07-17', '13 months', 'any', 'any', 'no', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (849, 'Meza Ville', 'Apt. 688', 1299, 'spacious apartment', 'crime.jpg', 4, 1, 'single', NULL, 2499.33, '2024-09-08', '15 months', 'any', 'yes', 'yes', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (851, 'Mendoza Courts', 'Suite 386', 1521, 'modern flat', 'yet.jpg', 4, 1, 'single', NULL, 2429.64, '2023-07-26', '12 months', 'any', 'any', 'no', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (852, 'Teresa Forges', 'Suite 177', 765, 'pool access', 'Mr.jpg', 1, 2, 'sharing', 5.0, 1109.17, '2025-04-18', '7 months', 'any', 'any', 'no', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (853, 'Potter Greens', 'Apt. 323', 1187, 'cozy room', 'message.jpg', 4, 1, 'sharing', 3.0, 552.32, '2023-10-13', '20 months', 'any', 'any', 'no', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (854, 'Kristy Shoals', 'Apt. 337', 1418, 'spacious apartment', 'house.jpg', 1, 1, 'sharing', 4.0, 2585.51, '2024-09-13', '6 months', 'any', 'any', 'no', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (857, 'Salazar Court', 'Suite 612', 823, 'modern flat', 'tree.jpg', 1, 1, 'single', NULL, 1495.41, '2023-05-08', '19 months', 'any', 'yes', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (858, 'Marie Loop', 'Apt. 502', 2589, 'spacious apartment', 'successful.jpg', 3, 1, 'single', NULL, 897.08, '2024-03-03', '14 months', 'yes', 'no', 'yes', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (860, 'Kevin Inlet', 'Suite 661', 1670, 'apartment with parking', 'entire.jpg', 1, 2, 'sharing', 2.0, 2200.25, '2023-10-14', '14 months', 'no', 'no', 'yes', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (862, 'Hardin Port', 'Suite 641', 789, 'spacious apartment', 'heart.jpg', 2, 1, 'single', NULL, 849.62, '2024-03-20', '19 months', 'any', 'any', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (863, 'Horton Trail', 'Apt. 103', 1986, 'pet-friendly', 'star.jpg', 3, 1, 'sharing', 5.0, 1922.5, '2023-09-03', '13 months', 'yes', 'any', 'no', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (864, 'Lamb Street', 'Suite 717', 642, 'pet-friendly', 'television.jpg', 2, 1, 'single', NULL, 611.39, '2025-01-20', '7 months', 'no', 'any', 'yes', 'yes', 'non-veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (866, 'Jennifer Valley', 'Apt. 706', 607, 'cozy room', 'write.jpg', 2, 2, 'single', NULL, 1926.75, '2024-08-06', '9 months', 'any', 'any', 'no', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (868, 'Randall Fork', 'Suite 748', 565, 'modern flat', 'find.jpg', 1, 2, 'sharing', 3.0, 1182.9, '2024-10-20', '16 months', 'no', 'any', 'yes', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (869, 'Mason Pines', 'Suite 809', 832, 'cozy room', 'successful.jpg', 2, 1, 'single', NULL, 1452.84, '2025-04-06', '12 months', 'any', 'any', 'yes', 'yes', 'any', 'San Francisco', 'NULL');
